1539727174	3
1539727175	0
1539727176	0
1539727177	0
1539727178	0
1539727179	0
1539727180	0
1539727181	0
1539727182	0
1539727183	0
1539727184	0
1539727185	0
1539727186	0
1539727187	0
1539727188	0
1539727189	0
1539727190	0
1539727191	0
1539727192	0
1539727193	0
1539727194	1
1539727195	12
1539727196	0
1539727197	13
1539727198	0
1539727199	0
1539727200	1
1539727201	1
1539727202	0
1539727203	2
1539727204	1
1539727205	1
1539727206	1
1539727207	0
1539727208	1
1539727209	0
1539727210	1
1539727211	1
1539727212	0
1539727213	1
1539727214	0
1539727215	0
1539727216	0
1539727217	0
1539727218	0
1539727219	0
1539727220	0
1539727221	0
1539727222	0
1539727223	0
1539727224	0
1539727225	0
1539727226	0
1539727227	0
1539727228	1
1539727229	0
1539727230	0
1539727231	1
1539727232	0
1539727233	0
1539727234	0
1539727235	1
1539727236	0
1539727237	0
1539727238	1
1539727239	1
1539727240	0
1539727241	0
1539727242	0
1539727243	1
1539727244	0
1539727245	0
1539727246	0
1539727247	0
1539727248	0
1539727249	0
1539727250	0
1539727251	0
1539727252	1
1539727253	0
1539727254	0
1539727255	0
1539727256	0
1539727257	0
1539727258	1
1539727259	1
1539727260	0
1539727261	0
1539727262	0
1539727263	0
1539727264	0
1539727265	0
1539727266	3
1539727267	8
1539727268	3
1539727269	0
1539727270	0
1539727271	0
1539727272	0
1539727273	0
1539727274	1
1539727275	0
1539727276	3
1539727277	5
1539727278	1
1539727279	0
1539727280	0
1539727281	0
1539727282	0
1539727283	0
1539727284	0
1539727285	0
1539727286	0
1539727287	0
1539727288	0
1539727289	0
1539727290	0
1539727291	1
1539727292	2
1539727293	6
1539727294	6
1539727295	1
1539727296	0
1539727297	2
1539727298	0
1539727299	2
1539727300	0
1539727301	3
1539727302	0
1539727303	0
1539727304	0
1539727305	0
1539727306	0
1539727307	0
1539727308	0
1539727309	0
1539727310	0
1539727311	0
1539727312	0
1539727313	0
1539727314	0
1539727315	0
1539727316	0
1539727317	0
1539727318	0
1539727319	0
1539727320	0
1539727321	0
1539727322	1
1539727323	1
1539727324	0
1539727325	0
1539727326	0
1539727327	1
1539727328	0
1539727329	0
1539727330	0
1539727331	0
1539727332	0
1539727333	0
1539727334	0
1539727335	0
1539727336	0
1539727337	0
1539727338	0
1539727339	0
1539727340	0
1539727341	0
1539727342	4
1539727343	0
1539727344	0
1539727345	0
1539727346	0
1539727347	0
1539727348	0
1539727349	0
1539727350	0
1539727351	0
1539727352	0
1539727353	1
1539727354	0
1539727355	0
1539727356	0
1539727357	0
1539727358	0
1539727359	9
1539727360	3
1539727361	0
1539727362	13
1539727363	0
1539727364	0
1539727365	0
1539727366	0
1539727367	0
1539727368	0
1539727369	0
1539727370	0
1539727371	0
1539727372	0
1539727373	0
1539727374	0
1539727375	2
1539727376	1
1539727377	0
1539727378	1
1539727379	0
1539727380	1
1539727381	1
1539727382	0
1539727383	1
1539727384	0
1539727385	1
1539727386	1
1539727387	0
1539727388	3
1539727389	0
1539727390	0
1539727391	0
1539727392	0
1539727393	0
1539727394	0
1539727395	0
1539727396	1
1539727397	0
1539727398	0
1539727399	0
1539727400	0
1539727401	1
1539727402	0
1539727403	0
1539727404	0
1539727405	0
1539727406	0
1539727407	10
1539727408	1
1539727409	0
1539727410	9
1539727411	3
1539727412	2
1539727413	2
1539727414	1
1539727415	2
1539727416	0
1539727417	2
1539727418	1
1539727419	0
1539727420	0
1539727421	0
1539727422	0
1539727423	0
1539727424	1
1539727425	3
1539727426	0
1539727427	11
1539727428	1
