1539727433	16
1539727434	16
1539727435	24
1539727436	20
1539727437	20
1539727438	24
1539727439	27
1539727440	24
1539727441	36
1539727442	17
1539727443	38
1539727444	35
1539727445	21
1539727446	13
1539727447	17
1539727448	29
1539727449	10
1539727450	18
1539727451	22
1539727452	8
1539727453	13
1539727454	14
1539727455	14
1539727456	10
1539727457	9
1539727458	10
1539727459	4
1539727460	35
1539727461	28
1539727462	32
1539727463	16
1539727464	10
1539727465	29
1539727466	27
1539727467	24
1539727468	25
1539727469	32
1539727470	20
1539727471	31
1539727472	2
1539727473	19
1539727474	27
1539727475	22
1539727476	34
1539727477	29
1539727478	11
1539727479	21
1539727480	17
1539727481	13
1539727482	26
1539727483	27
1539727484	28
1539727485	20
1539727486	20
1539727487	16
1539727488	21
1539727489	16
1539727490	20
1539727491	19
1539727492	19
1539727493	15
1539727494	7
1539727495	22
1539727496	36
1539727497	7
1539727498	20
1539727499	11
1539727500	33
1539727501	12
1539727502	14
1539727503	16
1539727504	35
1539727505	14
1539727506	12
1539727507	46
1539727508	29
1539727509	28
1539727510	15
1539727511	12
1539727512	36
1539727513	16
1539727514	28
1539727515	21
1539727516	25
1539727517	11
1539727518	13
1539727519	20
1539727520	30
1539727521	15
1539727522	14
1539727523	14
1539727524	21
1539727525	15
1539727526	25
1539727527	13
1539727528	20
1539727529	9
1539727530	24
1539727531	25
1539727532	6
1539727533	24
1539727534	18
1539727535	18
1539727536	13
1539727537	41
1539727538	16
1539727539	20
1539727540	14
1539727541	19
1539727542	11
1539727543	31
1539727544	8
1539727545	20
1539727546	29
1539727547	28
1539727548	22
1539727549	6
1539727550	32
1539727551	17
1539727552	28
1539727553	31
1539727554	21
1539727555	33
1539727556	33
1539727557	19
1539727558	25
1539727559	21
1539727560	7
1539727561	14
1539727562	18
1539727563	27
1539727564	36
1539727565	11
1539727566	5
1539727567	30
1539727568	14
1539727569	17
1539727570	21
1539727571	12
1539727572	16
1539727573	23
1539727574	32
1539727575	16
1539727576	41
1539727577	42
1539727578	30
1539727579	9
1539727580	12
1539727581	18
1539727582	16
1539727583	22
1539727584	24
1539727585	15
1539727586	14
1539727587	22
1539727588	23
1539727589	16
1539727590	13
1539727591	17
1539727592	12
1539727593	36
1539727594	29
1539727595	34
1539727596	21
1539727597	29
1539727598	21
1539727599	12
1539727600	28
1539727601	13
1539727602	24
1539727603	17
1539727604	19
1539727605	18
1539727606	30
1539727607	21
1539727608	19
1539727609	4
1539727610	38
1539727611	24
1539727612	15
1539727613	21
1539727614	8
1539727615	29
1539727616	16
1539727617	7
1539727618	9
1539727619	17
1539727620	21
1539727621	29
1539727622	14
1539727623	39
1539727624	16
1539727625	30
1539727626	21
1539727627	21
1539727628	30
1539727629	10
1539727630	19
1539727631	21
1539727632	20
1539727633	23
1539727634	22
1539727635	26
1539727636	28
1539727637	28
1539727638	14
1539727639	43
1539727640	59
1539727641	26
1539727642	29
1539727643	17
1539727644	17
1539727645	4
1539727646	41
1539727647	26
1539727648	9
1539727649	20
1539727650	8
1539727651	5
1539727652	20
1539727653	18
1539727654	10
1539727655	12
1539727656	14
1539727657	18
1539727658	11
1539727659	11
1539727660	8
1539727661	12
1539727662	11
1539727663	7
1539727664	28
1539727665	37
1539727666	16
1539727667	22
1539727668	25
1539727669	33
1539727670	30
1539727671	14
1539727672	34
1539727673	33
1539727674	17
1539727675	45
1539727676	18
1539727677	29
1539727678	27
1539727679	13
1539727680	9
1539727681	9
1539727682	10
1539727683	24
1539727684	35
1539727685	19
1539727686	33
1539727687	52
1539727688	27
1539727689	13
1539727690	35
1539727691	6
1539727692	11
1539727693	14
1539727694	16
1539727695	14
1539727696	11
1539727697	18
1539727698	6
1539727699	28
1539727700	19
1539727701	0
1539727702	19
1539727703	37
1539727704	19
1539727705	11
1539727706	24
1539727707	22
1539727708	13
1539727709	17
1539727710	8
1539727711	26
1539727712	23
1539727713	6
1539727714	17
1539727715	24
1539727716	17
1539727717	13
1539727718	4
1539727719	4
1539727720	4
1539727721	22
1539727722	21
1539727723	33
1539727724	16
1539727725	29
1539727726	20
1539727727	21
1539727728	23
1539727729	26
1539727730	29
1539727731	23
1539727732	15
1539727733	35
1539727734	23
1539727735	26
1539727736	22
1539727737	14
1539727738	10
1539727739	33
1539727740	15
1539727741	43
1539727742	13
1539727743	15
1539727744	30
1539727745	24
1539727746	15
1539727747	27
1539727748	42
1539727749	18
1539727750	20
1539727751	18
1539727752	23
1539727753	32
1539727754	15
1539727755	42
1539727756	32
1539727757	13
1539727758	15
1539727759	40
1539727760	19
1539727761	16
1539727762	28
1539727763	18
1539727764	19
1539727765	20
1539727766	15
1539727767	28
1539727768	22
1539727769	13
1539727770	17
1539727771	22
1539727772	39
1539727773	47
1539727774	27
1539727775	22
1539727776	20
1539727777	33
1539727778	12
1539727779	34
1539727780	16
1539727781	19
1539727782	15
1539727783	31
1539727784	11
1539727785	14
1539727786	17
1539727787	19
1539727788	20
1539727789	13
1539727790	23
1539727791	24
1539727792	27
1539727793	20
1539727794	37
1539727795	48
1539727796	29
1539727797	25
1539727798	26
1539727799	13
1539727800	30
1539727801	32
1539727802	13
1539727803	21
1539727804	46
1539727805	14
1539727806	14
1539727807	14
1539727808	21
1539727809	49
1539727810	29
1539727811	30
1539727812	38
1539727813	32
1539727814	37
1539727815	19
1539727816	24
1539727817	24
1539727818	31
1539727819	8
1539727820	44
1539727821	15
1539727822	32
1539727823	29
1539727824	26
1539727825	14
1539727826	35
1539727827	31
1539727828	39
1539727829	6
1539727830	26
1539727831	30
1539727832	12
1539727833	7
1539727834	28
1539727835	18
1539727836	32
1539727837	31
1539727838	51
1539727839	56
1539727840	69
1539727841	59
1539727842	54
1539727843	27
1539727844	19
1539727845	36
1539727846	32
1539727847	18
1539727848	41
1539727849	26
1539727850	15
1539727851	15
1539727852	36
1539727853	21
1539727854	37
1539727855	16
1539727856	29
1539727857	27
1539727858	7
1539727859	43
1539727860	17
1539727861	40
1539727862	34
1539727863	18
1539727864	39
1539727865	27
1539727866	23
1539727867	30
1539727868	27
1539727869	22
1539727870	21
1539727871	32
1539727872	19
1539727873	37
1539727874	30
1539727875	16
1539727876	44
1539727877	14
1539727878	15
1539727879	34
1539727880	38
1539727881	57
1539727882	16
1539727883	29
1539727884	12
1539727885	35
1539727886	35
1539727887	27
1539727888	28
1539727889	18
1539727890	28
1539727891	20
1539727892	21
1539727893	27
1539727894	25
1539727895	44
1539727896	34
1539727897	40
1539727898	14
1539727899	37
1539727900	17
1539727901	25
1539727902	34
1539727903	22
1539727904	24
1539727905	22
1539727906	26
1539727907	15
1539727908	29
1539727909	18
1539727910	16
1539727911	28
1539727912	10
1539727913	23
1539727914	16
1539727915	27
1539727916	37
1539727917	20
1539727918	14
1539727919	15
1539727920	11
1539727921	17
1539727922	39
1539727923	12
1539727924	45
1539727925	37
1539727926	9
1539727927	66
1539727928	13
1539727929	16
1539727930	11
1539727931	41
1539727932	74
1539727933	11
1539727934	36
1539727935	26
1539727936	18
1539727937	20
1539727938	10
1539727939	22
1539727940	36
1539727941	18
1539727942	5
1539727943	15
1539727944	16
1539727945	19
1539727946	34
1539727947	24
1539727948	17
1539727949	16
1539727950	7
1539727951	35
1539727952	29
1539727953	20
1539727954	18
1539727955	13
1539727956	24
1539727957	22
1539727958	5
1539727959	25
1539727960	25
1539727961	34
1539727962	16
1539727963	20
1539727964	35
1539727965	10
1539727966	15
1539727967	10
1539727968	28
1539727969	20
1539727970	13
1539727971	17
1539727972	27
1539727973	14
1539727974	22
1539727975	24
1539727976	27
1539727977	8
1539727978	10
1539727979	23
1539727980	16
1539727981	6
1539727982	19
1539727983	31
1539727984	24
1539727985	23
1539727986	23
1539727987	26
1539727988	19
1539727989	16
1539727990	30
1539727991	10
1539727992	26
1539727993	28
1539727994	29
1539727995	12
1539727996	12
1539727997	22
1539727998	31
1539727999	16
1539728000	24
1539728001	30
1539728002	25
1539728003	25
1539728004	21
1539728005	12
1539728006	22
1539728007	21
1539728008	18
1539728009	26
1539728010	31
1539728011	6
1539728012	32
1539728013	13
1539728014	25
1539728015	53
1539728016	34
1539728017	25
1539728018	30
1539728019	8
1539728020	27
1539728021	23
1539728022	22
1539728023	22
1539728024	34
1539728025	10
1539728026	31
1539728027	22
1539728028	11
1539728029	12
1539728030	13
1539728031	7
1539728032	7
1539728033	21
1539728034	18
1539728035	26
1539728036	21
1539728037	16
1539728038	9
1539728039	22
1539728040	12
1539728041	19
1539728042	25
1539728043	35
1539728044	21
1539728045	17
1539728046	18
1539728047	35
1539728048	21
1539728049	29
1539728050	14
1539728051	22
1539728052	18
1539728053	20
1539728054	12
1539728055	30
1539728056	31
1539728057	19
1539728058	26
1539728059	12
1539728060	15
1539728061	21
1539728062	24
1539728063	18
1539728064	33
1539728065	6
1539728066	9
1539728067	26
1539728068	11
1539728069	17
1539728070	18
1539728071	23
1539728072	26
1539728073	23
1539728074	42
1539728075	27
1539728076	15
1539728077	8
1539728078	21
1539728079	16
1539728080	4
1539728081	21
1539728082	15
1539728083	7
1539728084	23
1539728085	11
1539728086	13
1539728087	25
1539728088	25
1539728089	14
1539728090	16
1539728091	11
1539728092	12
1539728093	16
1539728094	22
1539728095	25
1539728096	11
1539728097	9
1539728098	11
1539728099	21
1539728100	21
1539728101	17
1539728102	20
1539728103	29
1539728104	20
1539728105	21
1539728106	19
1539728107	42
1539728108	9
1539728109	29
1539728110	26
1539728111	31
1539728112	22
1539728113	25
1539728114	20
1539728115	9
1539728116	33
1539728117	12
1539728118	20
1539728119	43
1539728120	21
1539728121	52
1539728122	13
1539728123	15
1539728124	21
1539728125	21
1539728126	19
1539728127	31
1539728128	20
1539728129	28
1539728130	10
1539728131	20
1539728132	15
1539728133	15
1539728134	12
1539728135	31
1539728136	23
1539728137	16
1539728138	17
1539728139	18
1539728140	32
1539728141	15
1539728142	32
1539728143	19
1539728144	15
1539728145	18
1539728146	29
1539728147	10
1539728148	16
1539728149	30
1539728150	32
1539728151	16
1539728152	31
1539728153	14
1539728154	40
1539728155	22
1539728156	25
1539728157	11
1539728158	17
1539728159	21
1539728160	21
1539728161	28
1539728162	4
1539728163	33
1539728164	33
1539728165	16
1539728166	34
1539728167	10
1539728168	10
1539728169	32
1539728170	15
1539728171	25
1539728172	14
1539728173	29
1539728174	13
1539728175	18
1539728176	13
1539728177	22
1539728178	17
1539728179	10
1539728180	21
1539728181	17
1539728182	29
1539728183	20
1539728184	12
1539728185	27
1539728186	28
1539728187	4
1539728188	23
1539728189	19
1539728190	17
1539728191	15
1539728192	22
1539728193	21
1539728194	31
1539728195	17
1539728196	14
1539728197	23
1539728198	20
1539728199	25
1539728200	26
1539728201	17
1539728202	0
1539728203	10
1539728204	25
1539728205	9
1539728206	26
1539728207	25
1539728208	29
1539728209	29
1539728210	21
1539728211	30
1539728212	18
1539728213	13
1539728214	16
1539728215	43
1539728216	24
1539728217	18
1539728218	17
1539728219	31
1539728220	28
1539728221	22
1539728222	14
1539728223	23
1539728224	32
1539728225	32
1539728226	37
1539728227	20
1539728228	20
1539728229	22
1539728230	21
1539728231	26
1539728232	14
1539728233	20
1539728234	40
1539728235	24
1539728236	22
1539728237	36
1539728238	13
1539728239	15
1539728240	36
1539728241	35
1539728242	26
1539728243	17
1539728244	27
1539728245	23
1539728246	6
1539728247	21
1539728248	11
1539728249	41
1539728250	16
1539728251	22
1539728252	20
1539728253	17
1539728254	27
1539728255	20
1539728256	24
1539728257	32
1539728258	25
1539728259	28
1539728260	19
1539728261	41
1539728262	13
1539728263	24
1539728264	25
1539728265	26
1539728266	31
1539728267	21
1539728268	23
1539728269	8
1539728270	30
1539728271	15
1539728272	20
1539728273	48
1539728274	17
1539728275	26
1539728276	34
1539728277	24
1539728278	22
1539728279	26
1539728280	17
1539728281	32
1539728282	26
1539728283	36
1539728284	35
1539728285	14
1539728286	26
1539728287	13
1539728288	7
1539728289	36
1539728290	30
1539728291	24
1539728292	25
1539728293	19
1539728294	36
1539728295	34
1539728296	30
1539728297	15
1539728298	34
1539728299	18
1539728300	20
1539728301	24
1539728302	20
1539728303	32
1539728304	21
1539728305	22
1539728306	29
1539728307	16
1539728308	29
1539728309	16
1539728310	22
1539728311	16
1539728312	25
1539728313	17
1539728314	25
1539728315	20
1539728316	14
1539728317	24
1539728318	22
1539728319	24
1539728320	21
1539728321	42
1539728322	26
1539728323	9
1539728324	34
1539728325	31
1539728326	34
1539728327	15
1539728328	16
1539728329	20
1539728330	29
1539728331	16
1539728332	19
1539728333	9
1539728334	23
1539728335	15
1539728336	36
1539728337	28
1539728338	25
1539728339	24
1539728340	34
1539728341	20
1539728342	31
1539728343	37
1539728344	16
1539728345	27
1539728346	8
1539728347	21
1539728348	10
1539728349	23
1539728350	14
1539728351	34
1539728352	7
1539728353	22
1539728354	36
1539728355	23
1539728356	23
1539728357	14
1539728358	21
1539728359	29
1539728360	23
1539728361	27
1539728362	22
1539728363	24
1539728364	27
1539728365	23
1539728366	22
1539728367	16
1539728368	25
1539728369	33
1539728370	18
1539728371	35
1539728372	18
1539728373	36
1539728374	17
1539728375	8
1539728376	28
1539728377	33
1539728378	22
1539728379	14
1539728380	22
1539728381	23
1539728382	21
1539728383	24
1539728384	19
1539728385	5
1539728386	25
1539728387	7
1539728388	22
1539728389	14
1539728390	28
1539728391	10
1539728392	19
1539728393	51
1539728394	20
1539728395	24
1539728396	8
1539728397	8
1539728398	29
1539728399	22
1539728400	21
1539728401	19
1539728402	22
1539728403	18
1539728404	41
1539728405	36
1539728406	17
1539728407	37
1539728408	10
1539728409	24
1539728410	23
1539728411	29
1539728412	26
1539728413	31
1539728414	25
1539728415	19
1539728416	11
1539728417	23
1539728418	15
1539728419	23
1539728420	17
1539728421	13
1539728422	30
1539728423	35
1539728424	15
1539728425	13
1539728426	26
1539728427	40
1539728428	15
1539728429	8
1539728430	9
1539728431	39
1539728432	19
1539728433	24
1539728434	23
1539728435	29
1539728436	16
1539728437	12
1539728438	20
1539728439	10
1539728440	19
1539728441	17
1539728442	11
1539728443	26
1539728444	20
1539728445	14
1539728446	26
1539728447	2
1539728448	6
1539728449	10
1539728450	14
1539728451	6
1539728452	22
1539728453	19
1539728454	19
1539728455	7
1539728456	12
1539728457	14
1539728458	18
1539728459	27
1539728460	23
1539728461	16
1539728462	38
1539728463	22
1539728464	35
1539728465	18
1539728466	20
1539728467	30
1539728468	17
1539728469	21
1539728470	31
1539728471	22
1539728472	36
1539728473	20
1539728474	21
1539728475	22
1539728476	38
1539728477	18
1539728478	25
1539728479	25
1539728480	15
1539728481	18
1539728482	22
1539728483	9
1539728484	16
1539728485	31
1539728486	15
1539728487	24
1539728488	25
1539728489	7
1539728490	18
1539728491	7
1539728492	14
1539728493	33
1539728494	26
1539728495	23
1539728496	8
1539728497	46
1539728498	18
1539728499	21
1539728500	25
1539728501	38
1539728502	14
1539728503	35
1539728504	16
1539728505	13
1539728506	19
1539728507	12
1539728508	25
1539728509	9
1539728510	25
1539728511	16
1539728512	34
1539728513	19
1539728514	27
1539728515	26
1539728516	21
1539728517	23
1539728518	48
1539728519	62
1539728520	35
1539728521	37
1539728522	21
1539728523	18
1539728524	58
1539728525	11
1539728526	45
1539728527	37
1539728528	30
1539728529	43
1539728530	25
1539728531	42
1539728532	36
1539728533	23
1539728534	41
1539728535	15
1539728536	28
1539728537	16
1539728538	18
1539728539	4
1539728540	29
1539728541	19
1539728542	25
1539728543	35
1539728544	12
1539728545	11
1539728546	21
1539728547	19
1539728548	21
1539728549	17
1539728550	22
1539728551	11
1539728552	16
1539728553	21
1539728554	22
1539728555	7
1539728556	18
1539728557	30
1539728558	15
1539728559	16
1539728560	21
1539728561	26
1539728562	30
1539728563	14
1539728564	23
1539728565	20
1539728566	9
1539728567	12
1539728568	25
1539728569	17
1539728570	29
1539728571	19
1539728572	18
1539728573	13
1539728574	11
1539728575	13
1539728576	20
1539728577	15
1539728578	16
1539728579	19
1539728580	23
1539728581	11
1539728582	10
1539728583	7
1539728584	17
1539728585	13
1539728586	5
1539728587	19
1539728588	26
1539728589	20
1539728590	39
1539728591	18
1539728592	26
1539728593	54
1539728594	25
1539728595	21
1539728596	33
1539728597	18
1539728598	16
1539728599	17
1539728600	17
1539728601	27
1539728602	24
1539728603	22
1539728604	15
1539728605	10
1539728606	13
1539728607	19
1539728608	24
1539728609	26
1539728610	28
1539728611	15
1539728612	22
1539728613	26
1539728614	12
1539728615	25
1539728616	28
1539728617	24
1539728618	33
1539728619	32
1539728620	34
1539728621	26
1539728622	25
1539728623	25
1539728624	22
1539728625	19
1539728626	16
1539728627	16
1539728628	28
1539728629	12
1539728630	29
1539728631	12
1539728632	27
1539728633	15
1539728634	34
1539728635	18
1539728636	12
1539728637	34
1539728638	34
1539728639	26
1539728640	22
1539728641	32
1539728642	30
1539728643	39
1539728644	25
1539728645	33
1539728646	15
1539728647	17
1539728648	21
1539728649	27
1539728650	18
1539728651	37
1539728652	33
1539728653	27
1539728654	14
1539728655	34
1539728656	22
1539728657	26
1539728658	21
1539728659	40
1539728660	27
1539728661	10
1539728662	21
1539728663	24
1539728664	18
1539728665	15
1539728666	20
1539728667	38
1539728668	31
1539728669	28
1539728670	10
1539728671	16
1539728672	18
1539728673	28
1539728674	24
1539728675	26
1539728676	16
1539728677	21
1539728678	27
1539728679	24
1539728680	19
1539728681	29
1539728682	36
1539728683	20
1539728684	27
1539728685	17
1539728686	45
1539728687	29
1539728688	39
1539728689	14
1539728690	29
1539728691	29
1539728692	42
1539728693	26
1539728694	38
1539728695	25
1539728696	16
1539728697	21
1539728698	26
1539728699	17
1539728700	16
1539728701	22
1539728702	12
1539728703	0
1539728704	26
1539728705	16
1539728706	18
1539728707	13
1539728708	21
1539728709	37
1539728710	7
1539728711	29
1539728712	20
1539728713	28
1539728714	38
1539728715	23
1539728716	14
1539728717	34
1539728718	14
1539728719	20
1539728720	20
1539728721	32
1539728722	29
1539728723	18
1539728724	2
1539728725	25
1539728726	16
1539728727	14
1539728728	5
1539728729	15
1539728730	19
1539728731	7
1539728732	22
1539728733	26
1539728734	8
1539728735	15
1539728736	10
1539728737	33
1539728738	33
1539728739	13
1539728740	29
1539728741	45
1539728742	25
1539728743	20
1539728744	30
1539728745	24
1539728746	17
1539728747	19
1539728748	24
1539728749	24
1539728750	14
1539728751	10
1539728752	32
1539728753	40
1539728754	23
1539728755	33
1539728756	23
1539728757	27
1539728758	31
1539728759	16
1539728760	9
1539728761	21
1539728762	25
1539728763	27
1539728764	39
1539728765	27
1539728766	11
1539728767	38
1539728768	11
1539728769	14
1539728770	24
1539728771	15
1539728772	12
1539728773	28
1539728774	24
1539728775	14
1539728776	26
1539728777	34
1539728778	31
1539728779	29
1539728780	19
1539728781	14
1539728782	13
1539728783	7
1539728784	33
1539728785	31
1539728786	27
1539728787	17
1539728788	17
1539728789	27
1539728790	22
1539728791	10
1539728792	18
1539728793	11
1539728794	27
1539728795	45
1539728796	15
1539728797	24
1539728798	19
1539728799	12
1539728800	37
1539728801	19
1539728802	19
1539728803	40
1539728804	20
1539728805	22
1539728806	33
1539728807	24
1539728808	11
1539728809	26
1539728810	36
1539728811	17
1539728812	7
1539728813	13
1539728814	32
1539728815	22
1539728816	29
1539728817	11
1539728818	15
1539728819	27
1539728820	24
1539728821	27
1539728822	26
1539728823	11
1539728824	26
1539728825	20
1539728826	14
1539728827	16
1539728828	29
1539728829	19
1539728830	20
1539728831	8
1539728832	30
1539728833	23
1539728834	23
1539728835	23
1539728836	23
1539728837	29
1539728838	17
1539728839	28
1539728840	48
1539728841	13
1539728842	18
1539728843	9
1539728844	18
1539728845	19
1539728846	27
1539728847	25
1539728848	12
1539728849	11
1539728850	38
1539728851	14
1539728852	10
1539728853	8
1539728854	31
1539728855	22
1539728856	26
1539728857	36
1539728858	25
1539728859	20
1539728860	26
1539728861	29
1539728862	36
1539728863	20
1539728864	17
1539728865	16
1539728866	23
1539728867	24
1539728868	23
1539728869	33
1539728870	34
1539728871	17
1539728872	13
1539728873	12
1539728874	5
1539728875	23
1539728876	38
1539728877	8
1539728878	7
1539728879	11
1539728880	23
1539728881	28
1539728882	7
1539728883	26
1539728884	22
1539728885	16
1539728886	19
1539728887	37
1539728888	20
1539728889	17
1539728890	3
1539728891	20
1539728892	15
1539728893	18
1539728894	18
1539728895	14
1539728896	33
1539728897	14
1539728898	13
1539728899	31
1539728900	27
1539728901	7
1539728902	13
1539728903	14
1539728904	25
1539728905	38
1539728906	26
1539728907	17
1539728908	30
1539728909	20
1539728910	16
1539728911	22
1539728912	28
1539728913	4
1539728914	11
1539728915	18
1539728916	25
1539728917	26
1539728918	20
1539728919	14
1539728920	9
1539728921	32
1539728922	16
1539728923	26
1539728924	22
1539728925	30
1539728926	30
1539728927	33
1539728928	24
1539728929	15
1539728930	16
1539728931	30
1539728932	1
1539728933	12
1539728934	13
1539728935	12
1539728936	9
1539728937	19
1539728938	35
1539728939	14
1539728940	23
1539728941	20
1539728942	23
1539728943	32
1539728944	18
1539728945	14
1539728946	15
1539728947	27
1539728948	27
1539728949	9
1539728950	10
1539728951	16
1539728952	9
1539728953	19
1539728954	19
1539728955	3
1539728956	32
1539728957	21
1539728958	18
1539728959	13
1539728960	26
1539728961	20
1539728962	26
1539728963	28
1539728964	33
1539728965	27
1539728966	37
1539728967	19
1539728968	36
1539728969	19
1539728970	18
1539728971	25
1539728972	16
1539728973	24
1539728974	17
1539728975	28
1539728976	23
1539728977	54
1539728978	26
1539728979	23
1539728980	31
1539728981	34
1539728982	21
1539728983	20
1539728984	19
1539728985	15
1539728986	27
1539728987	27
1539728988	28
1539728989	31
1539728990	28
1539728991	21
1539728992	29
1539728993	25
1539728994	15
1539728995	23
1539728996	19
1539728997	14
1539728998	17
1539728999	30
1539729000	13
1539729001	16
1539729002	2
1539729003	27
1539729004	9
1539729005	10
1539729006	12
1539729007	30
1539729008	35
1539729009	17
1539729010	17
1539729011	19
1539729012	17
1539729013	23
1539729014	35
1539729015	18
1539729016	18
1539729017	18
1539729018	27
1539729019	35
1539729020	23
1539729021	20
1539729022	17
1539729023	19
1539729024	38
1539729025	6
1539729026	14
1539729027	10
1539729028	15
1539729029	15
1539729030	24
1539729031	11
1539729032	13
1539729033	7
1539729034	41
1539729035	29
1539729036	14
1539729037	31
1539729038	24
1539729039	15
1539729040	20
1539729041	36
1539729042	20
1539729043	41
1539729044	31
1539729045	16
1539729046	44
1539729047	30
1539729048	20
1539729049	17
1539729050	47
1539729051	15
1539729052	24
1539729053	12
1539729054	16
1539729055	40
1539729056	25
1539729057	14
1539729058	18
1539729059	25
1539729060	30
1539729061	12
1539729062	34
1539729063	12
1539729064	26
1539729065	28
1539729066	14
1539729067	16
1539729068	21
1539729069	19
1539729070	18
1539729071	16
1539729072	21
1539729073	37
1539729074	31
1539729075	27
1539729076	9
1539729077	21
1539729078	44
1539729079	30
1539729080	19
1539729081	20
1539729082	25
1539729083	31
1539729084	22
1539729085	14
1539729086	23
1539729087	16
1539729088	40
1539729089	10
1539729090	26
1539729091	26
1539729092	43
1539729093	33
1539729094	26
1539729095	24
1539729096	45
1539729097	14
1539729098	22
1539729099	22
1539729100	17
1539729101	18
1539729102	26
1539729103	19
1539729104	15
1539729105	14
1539729106	27
1539729107	27
1539729108	9
1539729109	10
1539729110	18
1539729111	19
1539729112	10
1539729113	31
1539729114	11
1539729115	20
1539729116	22
1539729117	17
1539729118	8
1539729119	14
1539729120	14
1539729121	19
1539729122	14
1539729123	21
1539729124	12
1539729125	28
1539729126	13
1539729127	3
